RATA,aggregation-time,provincia_sede,Provincia Sede,descrizione_ente,3descrizione,codice_ente,CODICE ENTE,regione_sede,regione%sede,attivazioni,att ivazioni,cessazioni,mese,anno,qualifica,note,fonte_dato,tipo_contratto
202409,2024-03-26T17:08:32.402,AN,AN,Ente_037,Ente_037,83,83,Umbria,Umbria,129,129,486,9,2024,Impiegato,,,Indeterminato
202305,2024-11-30T04:39:57.317,GE,GE,Ente_089,Ente_089,71,71,Toscana,Toscana,292,292,66,5,2023,Dirigente,,,Indeterminato
202408,2024-04-14T19:03:57.280,PG,PG,Ente_050,Ente_050,39,39,Calabria,Calabria,N.D.,392,342,8,2024,Operatore,,,Part-time
202305,2024-09-05T04:42:02.029,NA,NA,Ente_080,Ente_080,55,55,Friuli-Venezia Giulia,Friuli-Venezia Giulia,151,151,289,5,2023,,,,Indeterminato
202412,2024-03-21T10:45:19.459,VA,VA,Ente_061,Ente_061,96,96,Veneto,Veneto,394,394,424,FEB,2021,,,,Indeterminato
202407,2024-01-11T01:10:10.723,GE,GE,Ente_083,Ente_095,88,88,Piemonte,Piemonte,131,131,202,7,2024,Dirigente,,,Indeterminato
202307,2024-11-10T14:30:16.042,TS,TS,Ente_037,Ente_037,13,13,Umbria,Umbria,481,481,444,7,2023,Funzionario,,,Determinato
202408,2024-10-20T10:17:18.189,GE,GE,Ente_056,Ente_056,36,36,Veneto,Campania,58,58,324,MAG,2021,Operatore,,,Indeterminato
202302,2024-09-28T00:07:22.337,Bs,BS,Ente_088,Ente_088,5,5,Calabria,Calabria,158,158,320,2,2023,Impiegato,,,Determinato
202412,28-11-23,RM,RM,Ente_036,Ente_036,40,40,Toscana,Toscana,92,92,204,12,2024,,,,Determinato
202307,2024-12-07T22:42:24.911,CT,CT,Ente_058,Ente_058,6,6,Umbria,Umbria,208,208,121,7,2023,Impiegato,,,Indeterminato
202312,2024-02-04T15:36:18.015,AQ,AQ,Ente_040,Ente_040,90,90,Valle d'Aosta,Valle d'Aosta,440,440,292,07,anno 2023,Funzionario,,,Indeterminato
202312,14-07-23,CA,CA,Ente_037,Ente_037,84,84,Umbria,Umbria,123,123,266,12,2023,Impiegato,,,Indeterminato
202408,2024-07-22T23:03:10.118,BO,BO,Ente_006,Ente_006,11,11,Campania,Campania,333,333,472,8,2024,Funzionario,,,Indeterminato
202412,2024-11-18T13:20:03.711,PT,PT,Ente_083,Ente_083,75,75,Puglia,Puglia,116,116,48,12,2024,,,,Determinato
202411,2024-07-29T02:06:07.049,FI,FI,Ente_006,Ente_006,53,53,Puglia,Puglia,117,117,15,11,2024,Dirigente,,,Indeterminato
202308,2024-02-01T06:25:24.044,VE,VE,Ente_031,Ente_031,46,46,Abruzzo,Abruzzo,409,409,296,8,2023,Impiegato,,,Determinato
202407,2024-03-06T20:08:34.347,PG,PG,Ente_071,Ente_071,92,92,Valle d'Aosta,Valle d'Aosta,465,465,229,7,2024,Operatore,,,Determinato
202408,2024-03-07T10:41:35.812,AN,AN,Ente_001,Ente_005,36,36,Campania,Campania,3 unità,3,54,8,2024,,,,Part-time
202305,2024-07-16T20:36:14.995,PE,PE,Ente_053,Ente_054,12,12,Sicilia,Sicilia,105,105,14,5,2023,,,,Determinato
202408,2024-07-04T17:14:23.982,MO,MO,Ente_053,Ente_053,33,33,Lombardia,Lombardia,404,404,285,8,2024,,,,Indeterminato
202407,2024-07-19T12:24:40.192,AN,AN,Ente_004,Ente_004,67,67,Emilia-Romagna,Emilia-Romagna,383,383,493,03,23,Dirigente,,,Indeterminato
202407,2024-07-27T04:41:54.334,TO,TO,Ente_095,Ente_095,15,15,Sicilia,Sicilia,298,298,333,6,23,Operatore,,,Determinato
202403,2023/12/22,Ge,GE,Ente_041,Ente_041,28,28,Campania,Campania,218,218,86,0,2022,Funzionario,,,Indeterminato
202404,2024-12-15T18:02:30.306,Pd,PD,Ente_050,Ente_050,72,72,Emilia-Romagna,Emilia-Romagna,362,362,284,4,2024,Funzionario,,,Indeterminato
202304,2024-09-05T12:08:52.414,BO,BO,Ente_058,Ente_058,26,26,Marche,Marche,416,416,424,4,2023,,,,Indeterminato
202306,2024-01-23T04:33:22.435,VA,VA,Ente_036,Ente_036,82,82,Campania,Campania,491,491,190,6,2023,,,,Determinato
202401,2024-01-24T22:35:04.295,RM,RM,Ente_040,Ente_040,52,52,Piemonte,Piemonte,305,305,222,1,2024,Funzionario,,Sistema legacy,Indeterminato
202301,2024-02-27T21:00:17.554,TO,TO,Ente_041,Ente_041,3,3,Friuli-Venezia Giulia,Friuli-Venezia Giulia,151,151,29,1,2023,Funzionario,,,Part-time
202306,2024-07-26T05:33:50.364,BZ,BZ,Ente_009,Ente_009,55,55,Sicilia,Sicilia,340,485,270,6,2023,Dirigente,,,Determinato
202408,2024-09-06T17:46:51.890,PD,PD,Ente_042,Ente_042,43,43,Marche,Marche,276,276,377,8,2024,Funzionario,,,Indeterminato
202410,24-04-23,BG,BG,Ente_038,Ente_038,44,74,Abruzzo,Abruzzo,337,337,127,AGO,2023.,Operatore,,,Determinato
202308,2024-05-11T01:24:32.790,MO,MO,Ente_001,Ente_001,30,30,Lazio,Lazio,493,493,345,8,2023,,,Sistema legacy,Indeterminato
202301,2024-11-21T20:04:54.263,RM,RM,Ente_008,Ente_008,73,73,Friuli-Venezia Giulia,Friuli-Venezia Giulia,63,63,64,1,2023,Funzionario,,,Indeterminato
202309,11-07-23,BO,BO,Ente_023,Ente_023,69,69,Basilicata,Basilicata,79,79,471,9,2023,,,,Determinato
202406,2024-04-19T18:40:03.446,BG,BG,Ente_080,Ente_080,13,13,Toscana,Toscana,303,303,412,6,2024,,,,Indeterminato
202404,2024-09-09T02:14:27.546,BS,BS,Ente_094,Ente_094,62,62,Calabria,Calabria,34,34,78,4,2024,Dirigente,,,Determinato
202412,2024-01-28T21:02:42.078,BA,BA,Ente_090,Ente_030,50,50,Emilia-Romagna,Emilia-Romagna,7,7,372,12,2024,Dirigente,,,Indeterminato
202407,2024-12-23T10:03:58.825,BA,BA,Ente_093,Ente_093,68,68,Campania,Campania,217,217,71,7,2024,Dirigente,,,Indeterminato
202406,2024-01-26T19:01:56.126,PT,PT,Ente_092,Ente_092,33,36,Molise,Molise,382,382,154,6,2024,Operatore,,,Determinato
202404,2024-07-06T07:04:39.379,PA,PA,Ente_053,Ente_053,95,95,Piemonte,Sardegna,160,160,242,mese 01,anno 2023,Funzionario,,,Indeterminato
202403,2024-07-25T14:24:28.013,BG,BG,Ente_034,Ente_034,87,87,Umbria,Umbria,318,318,498,3,2024,,,,Determinato
202402,28.10.2024,TS,TS,Ente_073,Ente_073,64,64,Abruzzo,Abruzzo,161,161,228,2,2024,Funzionario,,,Indeterminato
202407,03-09-23,CA,CA,Ente_040,Ente_040,38,38,Sardegna,Sardegna,347,347,249,7,2024,,,,Indeterminato
202410,2024-06-18T06:39:24.554,PE,PE,Ente_046,Ente_046,88,88,Molise,Molise,477,477,280,10,2024,,,,Indeterminato
202406,2024-04-17T00:28:21.840,PZ,PZ,Ente_002,Ente_002,78,78,Liguria,Liguria,264,264,456,6,2024,,,,Determinato
202303,2024-05-29T01:16:39.053,CA,CA,Ente_056,Ente_056,22,22,Trentino-Alto Adige,Trentino-Alto Adige,N.D.,351,5,3,2023,Impiegato,,,Determinato
202302,2024-03-12T10:46:45.712,BZ,BZ,Ente_010,Ente_010,2,2,Veneto,Veneto,233,233,49,2,2023,Operatore,,,Part-time
202404,24-07-23,CB,CB,Ente_039,Ente_039,76,76,,,155,155,20,4,2024,Dirigente,,,Determinato
202409,26-05-24,NA,NA,Ente_062,Ente_062,2,2,Basilicata,Basilicata,181,181,421,9,2024,Funzionario,,,Indeterminato
202402,2024-05-06T19:56:36.565,AQ,AQ,Ente_081,Ente_081,92,92,Campania,Campania,82,82,87,2,2024,Operatore,,,Determinato
202312,2024-07-31T21:53:06.425,PE,PE,Ente_010,Ente_010,99,99,Calabria,Calabria,39,39,389,12,2023,Funzionario,,,Indeterminato
202411,2024-12-11T17:22:29.215,BG,BG,Ente_016,Ente_016,5,5,Emilia-Romagna,Emilia-Romagna,175,175,468,11,2024,,,,Determinato
202312,2024-05-17T20:52:09.588,PZ,TS,Ente_057,Ente_043,96,51,Abruzzo,Abruzzo,18,18,487,Giugno,2024,Dirigente,,,Determinato
202312,2024-07-29T19:05:43.859,MO,MO,Ente_093,Ente_093,97,97,Puglia,Puglia,110,110,33,13,24,Funzionario,,,Indeterminato
202305,2024-01-25T15:47:11.887,VE,VE,Ente_052,Ente_052,38,38,Trentino-Alto Adige,Trentino-Alto Adige,23,23,234,mese 5,2023.,Operatore,,,Indeterminato
202410,2024-08-17T14:06:19.031,pz,PZ,Ente_012,Ente_012,68,68,Calabria,Calabria,327,327,464,10,2024,Funzionario,,,Determinato
202305,26-11-24,BZ,BZ,Ente_025,Ente_025,62,62,Piemonte,Piemonte,163,163,451,5,2023,Dirigente,,,Indeterminato
202304,2024-10-02T23:14:03.573,PA,PA,Ente_082,Ente_082,71,71,Molise,Sicilia,450,450,296,4,2023,Dirigente,,,Part-time
202409,2024-05-14T08:40:22.158,BS,BS,Ente_091,Ente_091,94,94,Valle d'Aosta,Valle d'Aosta,48,48,208,9,2024,Dirigente,,,Indeterminato
202308,2024-01-02T06:04:59.739,TO,TO,Ente_083,Ente_083,41,41,Campania,Campania,91,91,49,8,2023,Operatore,,,Indeterminato
202308,2024-11-20T11:47:04.777,BG,BG,Ente_080,Ente_080,8,8,Lombardia,Lombardia,334,334,137,mese 8,2023.,Impiegato,,,Determinato
202410,2024-01-30T04:18:06.666,TO,TO,Ente_073,Ente_043,86,86,Abruzzo,Abruzzo,381,381,409,10,2024,,,,Indeterminato
202309,2024-09-08T11:11:42.946,BO,BO,Ente_034,Ente_034,76,76,Lazio,Lazio,493,493,438,9,2023,Funzionario,,,Indeterminato
202403,2024-11-15T15:21:57.181,TO,TO,Ente_065,Ente_065,84,84,Trentino-Alto Adige,Trentino-Alto Adige,222,222,316,3,2024,Operatore,,,Indeterminato
202406,2024-06-17T13:16:40.265,BO,BO,Ente_075,Ente_075,74,74,Lombardia,Lombardia,453,453,21,6,2024,Impiegato,,,Indeterminato
MAR-2023,2024-02-22T23:00:52.113,Ba,BA,Ente_013,Ente_013,45,45,Piemonte,Piemonte,416,416,418,3,2023,Dirigente,,,Indeterminato
202308,2024-01-09T04:15:51.832,CB,CB,Ente_063,Ente_063,33,33,Emilia-Romagna,Emilia-Romagna,N.D.,22,240,8,2023,,,,Indeterminato
202301,2024-10-26T03:16:02.422,AQ,AQ,Ente_022,Ente_022,84,86,Lombardia,Lombardia,201,201,330,1,2023,Operatore,,,Determinato
202302,2024-10-09T01:53:10.963,PA,PA,Ente_090,Ente_090,83,83,Piemonte,Piemonte,128,128,394,2,2023,Operatore,,,Determinato
202406,26.07.2023,TO,TO,Ente_068,Ente_068,81,81,Lazio,Lazio,444,444,275,6,2024,Operatore,,,Indeterminato
202312,2024-05-15T04:00:59.887,CA,CA,Ente_069,Ente_069,43,43,Emilia-Romagna,Emilia-Romagna,490,490,23,12,2023,Operatore,,,Indeterminato
202302,2024-10-16T10:42:27.167,Ba,BA,Ente_023,Ente_023,52,52,Campania,Campania,328,328,311 unità,2,2023,,,,Determinato
202311,2024-04-22T02:55:17.741,PT,PT,Ente_018,Ente_018,19,19,Marche,Marche,443,443,410,11,2023,,,,Determinato
202403,2024-12-13T05:33:29.176,PD,PD,Ente_028,Ente_028,33,33,Basilicata,Basilicata,6,6,241,NOV,2023,Dirigente,,,Indeterminato
202412,2024-10-18T23:53:27.441,VE,TS,Ente_054,Ente_054,88,88,Emilia-Romagna,Emilia-Romagna,305,305,127,12,2024,Operatore,,,Indeterminato
202307,2023/11/10,FI,FI,Ente_082,Ente_082,82,82,Molise,Molise,429,429,155,7,2023,Operatore,,,Indeterminato
202310,2024-01-02T06:19:34.618,CA,AO,Ente_030,Ente_030,77,100,Valle d'Aosta,Valle d'Aosta,288,288,69,10,2023,Dirigente,,,Determinato
202403,2024-09-21T09:30:23.282,PA,PA,Ente_049,Ente_049,94,94,,,439,439,214,3,2024,Funzionario,,,Indeterminato
202304,2024-07-15T01:09:22.501,BO,BO,Ente_034,Ente_034,63,63,Campania,Campania,218,218,175,4,2023,Operatore,,,Determinato
202401,2024-12-02T05:07:56.228,PG,PG,Ente_049,Ente_049,46,46,Emilia-Romagna,Emilia-Romagna,478,478,"391,0",1,2024,Impiegato,,,Indeterminato
202307,2024-05-26T09:05:43.305,PT,PT,Ente_088,Ente_088,4,4,Molise,Molise,319,319,297,2,2024,Impiegato,,,Indeterminato
202404,2024-05-10T08:13:24.017,NA,NA,Ente_016,Ente_016,23,23,Abruzzo,Abruzzo,361,361,286,Aprile,2024.,Operatore,,,Indeterminato
202401,2024-05-03T23:44:19.638,BZ,BZ,Ente_084,Ente_084,7,7,Lombardia,Lombardia,329,329,140,1,2024,Dirigente,Dato stimato,,Indeterminato
202304,2024-07-30T04:13:12.489,PE,PE,Ente_043,Ente_043,5,5,Emilia-Romagna,Emilia-Romagna,386,386,460,4,2023,Operatore,,,Part-time
202407,2024-05-02T02:16:43.395,PT,PT,Ente_090,Ente_090,94,94,Basilicata,Basilicata,482,482,282,7,2024,Dirigente,,,Determinato
202308,2024-01-26T02:54:36.149,PZ,PZ,Ente_093,Ente_093,43,43,Abruzzo,Abruzzo,119,119,84,8,2023,Dirigente,,,Indeterminato
202408,2024-11-03T04:25:45.784,PZ,PZ,Ente_097,Ente_097,54,54,Umbria,Umbria,101,101,283,8,2024,,,,Determinato
202306,2024-07-29T21:05:01.926,BZ,BZ,Ente_047,Ente_047,50,50,Trentino-Alto Adige,Trentino-Alto Adige,143,143,7,6,2023,,,,Determinato
202307,2024-10-23T01:07:52.911,BZ,BZ,Ente_087,Ente_087,48,48,Sardegna,Sardegna,431,431,68,7,2023,Funzionario,,,Determinato
202312,2024-03-10T02:59:44.205,VA,PD,Ente_042,Ente_042,39,39,Campania,Lazio,418,418,464,12,2023,Dirigente,,,Determinato
202406,2024-08-13T10:05:16.945,CB,CB,Ente_082,Ente_082,49,49,Umbria,Umbria,123,123,105,6,2024,Impiegato,,,Part-time
202307,2024-08-30T08:25:38.559,FI,FI,Ente_054,Ente_054,25,25,Lazio,Lazio,82,82,400,07,2023.,Impiegato,,,Determinato
202407,2024-09-23T20:04:33.256,TO,TO,Ente_048,Ente_048,43,43,Basilicata,Calabria,244,244,483,mese 01,24,Impiegato,,,Indeterminato
202301,2024-03-12T13:29:49.710,GE,GE,Ente_014,Ente_014,34,34,Umbria,Umbria,159,159,49,1,2023,Impiegato,,,Part-time
202408,2024-03-26T18:32:06.242,MO,MO,Ente_060,Ente_060,9,83,Trentino-Alto Adige,Trentino-Alto Adige,203,203,418,8,2024,,,,Indeterminato
202406,2024-06-09T07:05:23.031,TO,TO,Ente_033,Ente_033,2,2,Calabria,Calabria,179,179,183,6,2024,Dirigente,,,Part-time
202404,2024-10-13T22:54:21.515,Fi,FI,Ente_083,Ente_083,57,57,Sicilia,Sicilia,121,121,493,4,2024,Dirigente,,,Indeterminato
202408,2024-10-29T01:26:59.170,GE,GE,Ente_077,Ente_077,29,29,Emilia-Romagna,Emilia-Romagna,493,493,275,10,23,,,,Indeterminato
202405,2024-05-20T05:28:48.211,BS,BS,Ente_093,Ente_093,23,23,Friuli-Venezia Giulia,Molise,428,428,380,5,2024,,,,Determinato
202408,2024-05-01T04:22:06.734,PD,PD,Ente_016,Ente_016,100,100,Umbria,Umbria,150,150,222,8,2024,,,,Part-time
202312,2023/08/01,CA,BZ,Ente_088,Ente_088,20,20,Toscana,Toscana,190,190,61,12,2023,,,,Determinato
202311,2023/01/12,CA,CA,Ente_058,Ente_058,53,53,Trentino-Alto Adige,Trentino-Alto Adige,30,30,106,11,2023,,,,Part-time
202402,2024-11-23T01:34:36.129,AN,AN,Ente_072,Ente_072,85,85,Calabria,Calabria,48,48,42,2,2024,Operatore,,,Indeterminato
202402,25-07-24,CB,CB,Ente_001,Ente_001,66,66,Sicilia,Sicilia,318,318,151,2,2024,Operatore,,,Indeterminato
202401,2024-11-17T10:47:28.983,VE,VE,Ente_009,Ente_009,96,96,Calabria,Calabria,128,128,290,1,2024,Dirigente,,,Indeterminato
202311,10.09.2024,PD,PD,Ente_087,Ente_091,49,49,Sicilia,Sicilia,378,378,37,11,2023,Dirigente,,,Indeterminato
202305,2024/04/13,MI,MI,Ente_024,Ente_062,72,72,Campania,Campania,120,120,463,5,2023,,,,Indeterminato
202406,2024-12-29T13:02:44.792,NA,NA,Ente_082,Ente_082,69,69,Emilia-Romagna,Emilia-Romagna,474,474,69,6,2024,Operatore,,,Determinato
202409,2024-05-08T00:26:26.168,NA,NA,Ente_071,Ente_071,4,4,Molise,Molise,469,469,228,9,2024,Funzionario,,,Indeterminato
202301,2024-09-09T16:47:28.283,PA,AN,Ente_073,Ente_041,90,90,Veneto,Veneto,30,30,188,1,2023,Operatore,,,Determinato
202312,2024-09-24T23:22:24.079,VA,VA,Ente_077,Ente_077,69,69,Liguria,Liguria,305,305,141,12,2023,,,,Determinato
202403,2024-05-26T10:57:38.960,CT,CT,Ente_005,Ente_005,12,12,Trentino-Alto Adige,Trentino-Alto Adige,399,399,54,3,2024,Operatore,,,Determinato
202411,2024-04-08T14:25:11.533,BG,BG,Ente_079,Ente_079,56,56,Lombardia,Lombardia,302,302,175,11,2024,Funzionario,,,Indeterminato
202410,19-01-23,CT,CT,Ente_034,Ente_034,32,32,Trentino-Alto Adige,Trentino-Alto Adige,158,158,474,10,2024,Dirigente,,,Determinato
202408,2024-08-13T02:01:44.143,CT,CT,Ente_007,Ente_007,73,73,Marche,Marche,438,438,380,8,2024,Dirigente,,,Indeterminato
202301,2024-03-17T05:59:41.450,PZ,PZ,Ente_090,Ente_090,48,48,Sicilia,Sicilia,105,105,148,1,2023,,,,Indeterminato
202402,2024-05-07T22:02:56.530,FI,FI,Ente_006,Ente_006,77,77,Piemonte,Piemonte,228,228,319,6,2023.,Impiegato,,,Indeterminato
202307,2024-04-17T15:15:09.472,PZ,CB,Ente_008,Ente_008,55,55,Toscana,Toscana,338,107,372,7,2023,Funzionario,,,Determinato
202307,2024-01-04T01:35:23.748,BG,BG,Ente_004,Ente_004,63,63,Piemonte,Basilicata,112,112,479,07,2023.,,,,Determinato
202311,2024-07-17T07:46:15.346,TS,TS,Ente_092,Ente_092,33,33,Veneto,Veneto,473,473,194,Dicembre,2022,Operatore,,,Determinato
202401,2024-06-02T17:15:33.136,CB,CB,Ente_019,Ente_019,98,98,Piemonte,Piemonte,"116,0",116,191,1,2024,Impiegato,,,Indeterminato
202310,2024-05-30T07:56:35.405,CA,CA,Ente_043,Ente_043,20,20,Molise,Molise,365,365,400,10,2023,Funzionario,,,Determinato
202408,2024-01-29T04:56:25.134,CA,CA,Ente_075,Ente_075,45,45,Lombardia,Trentino-Alto Adige,343,343,32,8,2024,Impiegato,,,Determinato
202411,2024-12-11T22:18:17.685,MO,MO,Ente_064,Ente_064,38,38,Veneto,Molise,51,51,198,11,2024,,,,Indeterminato
202304,2024-03-26T22:38:04.776,PA,PA,Ente_001,Ente_001,54,54,Friuli-Venezia Giulia,Friuli-Venezia Giulia,306,306,192,4,2023,Impiegato,,,Indeterminato
202410,2024-06-18T17:44:19.925,PD,PD,Ente_093,Ente_093,19,90,Piemonte,Piemonte,295,295,462,10,2024,Funzionario,,,Indeterminato
202302,2024-05-16T23:56:55.017,BA,BA,Ente_068,Ente_068,20,20,Piemonte,Piemonte,206,206,491,2,2023,Funzionario,,,Indeterminato
202401,2024-03-31T05:01:53.532,VE,VE,Ente_064,Ente_064,97,97,Umbria,Umbria,417,417,361,06,2022,,,,Determinato
202305,2024-09-03T14:54:00.922,VE,VE,Ente_013,Ente_013,34,34,Puglia,Puglia,252,252,402,5,2023,Dirigente,,,Determinato
202311,2024-04-05T01:21:31.568,Pe,PE,Ente_058,Ente_058,85,85,Basilicata,Basilicata,112,112,342,11,2023,Impiegato,,,Part-time
202406,2024-12-09T09:02:59.722,PG,PG,Ente_029,Ente_011,48,48,Lazio,Lazio,435,435,223,6,2024,Operatore,,,Indeterminato
202401,2024-11-23T07:12:18.785,PZ,PZ,Ente_069,Ente_069,84,84,Lazio,Lazio,374,374,161,1,2024,,,,Indeterminato
202402,2024-12-25T02:29:04.769,BA,BA,Ente_092,Ente_092,78,78,Valle d'Aosta,Valle d'Aosta,208,208,359,2,2024,,,,Determinato
202304,12-11-24,BS,BS,Ente_069,Ente_069,21,21,Lazio,Lazio,413,413,479,4,2023,Impiegato,,,Indeterminato
202411,2024-06-07T12:03:21.398,MO,MO,Ente_015,Ente_015,75,75,Emilia-Romagna,Emilia-Romagna,340,340,43,11,2024,,,,Indeterminato
202302,2024-03-06T13:43:52.608,BO,BO,Ente_010,Ente_010,74,74,Valle d'Aosta,Valle d'Aosta,174,174,338,Luglio,2021,Funzionario,,,Indeterminato
202407,2024-02-20T17:57:06.379,BG,BG,Ente_071,Ente_071,74,74,Puglia,Puglia,315,315,265,LUG,2024,Funzionario,,,Indeterminato
202308,2024-10-17T23:07:43.003,AO,AO,Ente_043,Ente_043,100,100,Basilicata,Basilicata,240,240,184,3,23,Dirigente,,,Indeterminato
202406,2024-05-28T10:35:05.664,FI,FI,Ente_067,Ente_067,68,68,Friuli-Venezia Giulia,Friuli-Venezia Giulia,285,285,187,6,2024,Operatore,,,Determinato
202402,2024-05-23T07:59:58.615,PA,PA,Ente_024,Ente_024,39,39,Emilia-Romagna,Emilia-Romagna,16,16,118,Febbraio,2024.,,,,Determinato
202406,2024-10-14T20:04:04.910,CT,CT,Ente_100,Ente_100,18,18,Puglia,Toscana,474,474,196,6,2024,Funzionario,,,Indeterminato
202308,19.01.2023,PA,PA,Ente_085,Ente_085,45,45,Basilicata,Basilicata,451,451,124,8,2023,,,,Indeterminato
202405,07.01.2024,MO,MO,Ente_067,Ente_067,75,75,Sardegna,Sardegna,225,280,251,MAG,2024.,Dirigente,,,Indeterminato
202301,2024-08-12T15:45:52.582,VE,VE,Ente_068,Ente_068,1,1,Sardegna,Sardegna,455,455,301,1,2023,Funzionario,,,Determinato
202412,2024-07-01T06:56:48.053,CB,PZ,Ente_056,Ente_083,7,7,Veneto,Veneto,273,273,480,12,2024,Operatore,,,Indeterminato
202401,2024-01-20T15:50:21.050,BO,BO,Ente_001,Ente_001,74,74,Trentino-Alto Adige,Trentino-Alto Adige,30,30,245,1,2024,Operatore,,,Indeterminato
202407,21.03.2024,PZ,PZ,Ente_068,Ente_068,17,17,Puglia,Puglia,24,24,296,OTT,2023,Impiegato,,,Indeterminato
202403,2024-03-24T09:22:28.774,NA,NA,Ente_024,Ente_024,25,25,Abruzzo,Abruzzo,155,155,258,03,2023,,,,Indeterminato
202311,2024-04-17T07:11:41.422,CA,BZ,Ente_056,Ente_056,68,68,Valle d'Aosta,Valle d'Aosta,440,440,460,11,2023,Operatore,,,Determinato
202407,2024-02-24T17:04:42.151,CT,CT,Ente_071,Ente_071,72,72,,,478,478,416,Luglio,2024,Operatore,,,Determinato
202406,2024-11-10T21:38:12.416,ca,CA,Ente_004,Ente_004,58,58,Sicilia,Sicilia,68,68,70,6,2024,Funzionario,,,Determinato
202308,2024-04-28T01:48:32.362,PE,PE,Ente_037,Ente_037,48,48,Lazio,Lazio,372,372,213,8,2023,,,,Indeterminato
202405,2024-10-16T13:39:08.349,NA,NA,Ente_018,Ente_018,85,85,Lombardia,Lombardia,364,364,335,mese 8,24,Impiegato,,,Indeterminato
202307,2024-10-14T06:10:11.097,Va,VA,Ente_005,Ente_005,69,13,Valle d'Aosta,Valle d'Aosta,119,119,163,7,2023,Dirigente,,,Indeterminato
202410,15-08-23,PT,PA,Ente_053,Ente_053,78,79,Sicilia,Sicilia,211,211,467,10,2024,,,,Determinato
202402,2024-07-05T22:12:08.070,FI,FI,Ente_074,Ente_074,62,62,Liguria,Liguria,299,299,204,2,2024,,,,Indeterminato
202304,2024-01-16T01:54:08.513,BA,BA,Ente_015,Ente_015,1,1,Sicilia,Sicilia,475,475,30,Aprile,23,Dirigente,,,Part-time
202301,2024-10-13T11:30:21.082,Bo,BO,Ente_050,Ente_050,3,3,Toscana,Toscana,499,499,24,1,2023,Dirigente,,,Indeterminato
202303,2024-09-13T02:24:58.502,CB,CB,Ente_047,Ente_047,2,2,Basilicata,Basilicata,377,377,124,3,2023,,,,Indeterminato
202405,2024-05-29T11:55:13.916,BA,NA,Ente_052,Ente_052,54,54,Sicilia,Sicilia,121,121,178,5,2024,,,,Indeterminato
202312,2024-09-20T20:21:51.284,PE,PE,Ente_040,Ente_040,5,5,Lazio,Lazio,325,325,344,12,2023,Dirigente,,,Determinato
202412,2024-10-01T11:42:50.680,TO,TO,Ente_089,Ente_044,4,4,Campania,Campania,58,58,358,12,2024,,,,Indeterminato
202402,2024-11-20T18:19:56.284,Pz,PZ,Ente_014,Ente_014,27,27,Calabria,Calabria,459,459,354,2,2024,Operatore,,,Determinato
202301,16.11.2024,ct,CT,Ente_038,Ente_038,95,95,Basilicata,Basilicata,343,343,193,LUG,2024,Funzionario,,,Part-time
202404,2024-08-05T22:20:14.682,TO,TO,Ente_006,Ente_006,82,82,Liguria,Liguria,409,409,20,4,2024,Funzionario,,,Part-time
202308,15-12-24,AQ,AQ,Ente_050,Ente_050,87,87,Umbria,Umbria,482,482,34,8,2023,Dirigente,,,Indeterminato
202309,2024/05/13,NA,VA,Ente_010,Ente_064,13,13,Piemonte,Piemonte,450,450,299,9,2023,Dirigente,,,Determinato
202401,2024-07-15T14:12:01.211,PT,PT,Ente_008,Ente_008,7,7,Lazio,Lazio,439,439,332,1,2024,Funzionario,,,Part-time
202411,2024-01-20T13:18:10.400,VA,VA,Ente_056,Ente_056,4,4,Campania,Campania,128,128,295,11,2024,,,,Indeterminato
202303,2024-06-09T06:09:31.579,AQ,AQ,Ente_037,Ente_037,40,40,Lazio,Lazio,422,422,302,3,2023,Funzionario,,,Determinato
202401,2024-07-12T22:32:06.055,PZ,PZ,Ente_087,Ente_087,6,6,Sardegna,Sardegna,429,429,117,1,2024,Impiegato,,,Part-time
202404,2024-05-24T22:25:21.578,BG,BG,Ente_014,Ente_061,88,88,Abruzzo,Abruzzo,44,44,351,4,2024,Dirigente,,,Indeterminato
202412,2024-02-29T22:59:11.434,PZ,NA,Ente_075,Ente_075,4,4,Molise,Molise,109,109,353,12,2024,Dirigente,,,Indeterminato
202410,2024/05/22,BO,BO,Ente_090,Ente_090,23,23,Abruzzo,Abruzzo,89,89,28,10,2024,,,,Indeterminato
202410,2024-10-01T21:24:39.520,AO,PZ,Ente_088,Ente_088,97,97,Toscana,Toscana,471,471,388,10,2024,Impiegato,,,Indeterminato
202304,2024-02-06T04:54:57.192,BO,BO,Ente_057,Ente_057,31,31,Friuli-Venezia Giulia,Friuli-Venezia Giulia,39,39,363,4,2023,,,,Indeterminato
202305,2024-06-07T17:08:47.778,VA,VA,Ente_010,Ente_010,56,56,Lazio,Lazio,447,447,233,09,2023.,Operatore,,,Indeterminato
202406,25-10-24,TO,TO,Ente_024,Ente_024,4,4,Sicilia,Sicilia,71,71,124,6,2024,Funzionario,,,Indeterminato
202411,2024-11-16T05:40:03.483,CB,CB,Ente_012,Ente_012,48,48,Puglia,Puglia,432,432,211,11,2024,Operatore,,,Determinato
202409,2024-12-29T11:25:52.980,TO,TO,Ente_013,Ente_013,6,6,Friuli-Venezia Giulia,Friuli-Venezia Giulia,198,198,492,9,2024,Impiegato,,,Determinato
202409,2024-10-03T02:25:03.405,BA,BA,Ente_033,Ente_033,75,75,Sicilia,Sicilia,97,97,448,9,2024,Operatore,,,Indeterminato
