aggregation-time,tipo_imposta,Tipo Imposta,spesa,SPESA TOTALE,cod_imposta,2cod_imposta,cod imposta ext,ente,ente%code,cod_tipoimposta,rata,note,fonte_dato,area_geografica,anno,mese,regione
2024-08-11T04:55:59.144,Previdenziali,Previdenziali,711007.0279355076,711007.0279355076,6,6,6,Ente_080,80,2,202405,,,Centro,2024,5,Trentino-Alto Adige
2024-07-31T04:30:27.955,Erariali,Erariali,2511753.035999532,2511753.035999532,2,2,2,Ente_007,7,3,202410,Da riconciliare,,Isole,2024,10,Lazio
19.01.2023,Netto,Netto,3791697.1231704783,3791697.1231704783,1,1,1,Ente_031,31,2,202305,,,,2023,5,Lombardia
2024-07-09T01:16:47.419,Previdenziali,Previdenziali,958529.0899122548,958529.0899122548,4,4,4,Ente_090,90,1,202410,,,Isole,2024,10,Molise
2024-04-26T06:10:50.572,Previdenziali,Previdenziali,2314367.3459334597,2314367.3459334597,20,20,20,Ente_080,80,3,202410,,,Nord,2024,10,Sardegna
2024-09-22T18:13:13.784,Previdenziali,Previdenziali,604584.8823518617,604584.8823518617,18,18,18,Ente_080,80,1,202308,,,Centro,2023,8,Marche
2024-02-14T12:11:14.560,Netto,Netto,1534867.7852804272,1534867.7852804272,4,4,4,Ente_086,86,4,202311,,,Sud,2023,11,Sardegna
17-10-23,Erariali,Erariali,1090506.5596067694,1090506.5596067694,11,11,11,Ente_047,47,1,202309,Fonte secondaria,,Centro,2023,9,Liguria
2024-02-07T09:54:12.443,Erariali,Erariali,2525850.5624975543,2525850.5624975543,1,1,8,Ente_017,17,5,202306,,,Isole,2023,6,Calabria
2024-09-08T10:43:32.915,Erariali,Erariali,706935.4587689415,706935.4587689415,7,7,7,Ente_032,32,3,202312,,,Sud,2023,12,Friuli-Venezia Giulia
2024-07-12T17:50:52.433,Netto,Netto,1916370.6262071717,1916370.6262071717,11,11,11,Ente_025,42,3,202309,,,Sud,2023,9,Trentino-Alto Adige
2024-02-19T15:51:37.642,Previdenziali,Previdenziali,1376539.3620233114,1376539.3620233114,16,16,16,Ente_088,88,4,202402,,,,2024,2,Abruzzo
2024-05-20T10:48:56.554,Assistenziali,Assistenziali,3730498.5221206765,3730498.5221206765,19,19,19,Ente_038,38,3,202403,,,Nord,2024,3,Campania
2024-12-05T10:30:27.056,Assistenziali,Assistenziali,3498649.195903584,3498649.195903584,13,13,13,Ente_057,57,4,202409,,,Sud,2024,9,Marche
2024-11-09T09:09:16.561,Da definire,Previdenziali,475557.7177984482,475557.7177984482,1,1,1,Ente_009,9,3,202403,,,Sud,2024,3,Sardegna
2024-09-30T21:22:36.963,ERARIALI,Erariali,4767465.955501714,4767465.955501714,12,12,12,Ente_068,68,1,202302,,,Centro,2023,2,Liguria
2024-11-30T13:24:14.976,erariali,Previdenziali,3723669.9074823637,3723669.9074823637,1,1,1,Ente_095,41,3,202407,,,Centro,2024,7,Lombardia
2024-11-16T04:33:22.177,Da definire,Assistenziali,3080177.520043094,3080177.520043094,14,14,14,Ente_070,70,4,202305,,,Nord,2023,5,Lombardia
2024-08-26T07:13:46.292,Erariali,Erariali,2389029.772428639,2389029.772428639,13,13,13,Ente_093,93,1,202306,,,Nord,2023,6,Toscana
2024-07-30T06:54:57.045,Previdenziali,Previdenziali,890434.1814064294,890434.1814064294,16,16,16,Ente_045,45,4,202312,,,,2023,12,Emilia-Romagna
2024-07-31T08:41:45.169,Erariali,Erariali,4810117.868956982,4810117.868956982,5,5,5,Ente_065,65,5,202410,,,Centro,2024,10,Toscana
2024-10-06T12:29:48.270,Mista,Netto,40284.02513533853,40284.02513533853,4,4,4,Ente_009,9,1,202402,,,Isole,2024,2,Veneto
2024-11-15T00:56:10.416,Previdenziali,Previdenziali,3462713.190015158,3462713.190015158,4,4,4,Ente_065,65,5,202301,,,Nord,2023,1,Lazio
2024-02-05T13:14:00.847,Erariali,Erariali,2727936865.9660687,2727936865.9660687,8,8,8,Ente_066,66,4,202406,,,Nord,2024,6,Campania
2024-04-24T23:28:19.138,Netto,Netto,4513006.868232845,4513006.868232845,15,15,15,Ente_069,69,5,202306,,,Centro,2023,6,Basilicata
2024-12-13T04:48:47.246,Erariali,Erariali,1904105.6994945249,1904105.6994945249,16,16,16,Ente_030,30,3,202307,,,Centro,2023,7,Friuli-Venezia Giulia
2024-06-03T04:40:50.147,Mista,Assistenziali,2593703.4504207857,2593703.4504207857,7,7,7,Ente_100,100,1,202309,,,Nord,2023,9,Abruzzo
2024-03-01T19:26:14.229,ERARIALI,Previdenziali,3711954.620175017,3711954.620175017,8,19,19,Ente_011,11,1,202407,,,Nord,2024,7,Sardegna
2024-11-09T12:39:51.791,Netto,Netto,238785.150069289,238785.150069289,18,18,18,Ente_018,18,5,202412,,,,2024,12,Puglia
2024-07-24T04:28:58.636,erariali,Erariali,273321.72988408274,273321.72988408274,16,16,16,Ente_034,34,5,202403,,,Nord,2024,3,Sicilia
2024-12-27T02:54:37.703,Da definire,Erariali,1059152.071440806,1059152.071440806,15,15,15,Ente_048,48,1,202403,,,Sud,2024,3,Valle d'Aosta
2024-08-01T16:14:25.373,Mista,Assistenziali,732976.4930626143,732976.4930626143,20,20,20,Ente_006,6,4,202410,,,Sud,2024,10,Marche
2024-10-23T15:50:14.079,Assistenziali,Assistenziali,33210.89820113043,33210.89820113043,16,16,16,Ente_025,99,5,202301,,,Isole,2023,1,Valle d'Aosta
26.10.2024,Da definire,Previdenziali,3115326.120708947,3115326.120708947,16,16,16,Ente_025,25,5,202402,,,Nord,2024,2,Abruzzo
2024-07-29T18:28:20.737,Erariali,Netto,3979893.899312582,3979893.899312582,2,2,2,Ente_072,72,4,202405,,,,2024,5,Lazio
2024-01-13T22:22:54.064,Mista,Netto,"4785617,766701620072",4785617.76670162,6,6,6,Ente_089,89,4,202310,,,Sud,2023,10,Lombardia
2024-02-04T17:13:30.087,Netto,Netto,2205060.6880419194,2205060.6880419194,11,11,11,Ente_019,19,1,202405,,,,2024,5,Umbria
2024-01-27T14:32:36.087,Da definire,Erariali,1399323.5705496,1399323.5705496,5,5,5,Ente_062,62,5,202408,,,Sud,2024,8,Abruzzo
2024/05/06,Netto,Netto,4319648.341443709,4319648.341443709,15,15,15,Ente_033,33,1,202407,,,,2024,7,Trentino-Alto Adige
2024-10-03T08:34:28.725,Erariali,Erariali,4222133.668584122,4222133.668584122,14,14,14,Ente_038,38,2,202409,,,Centro,2024,9,Basilicata
2024-08-14T10:48:43.203,Netto,Netto,3124591.211457583,3124591.211457583,16,16,16,Ente_054,54,1,202410,,,Sud,2024,10,Puglia
2024-04-07T10:34:25.912,Erariali,Erariali,1366472.044171031,1366472.044171031,16,16,16,Ente_027,27,1,202408,,,Isole,2024,8,Veneto
2024-02-23T06:15:31.381,Netto,Netto,4542679.456934766,4542679.456934766,9,9,9,Ente_094,94,4,202301,,,Isole,2023,1,Lazio
2024-03-24T00:44:37.600,Previdenziali,Previdenziali,892828.2821222035,892828.2821222035,19,19,19,Ente_095,95,1,202304,,,Nord,2023,4,Sicilia
2023/06/28,Erariali,Erariali,219188.87171478436,219188.87171478436,5,5,5,Ente_033,33,3,202411,,,Sud,2024,11,Campania
2024-07-25T22:14:43.572,PREVIDENZIALI,Previdenziali,3983294.805352094,3983294.805352094,8,8,8,Ente_090,90,1,202410,,,Nord,2024,10,Abruzzo
2024-04-30T21:14:13.782,Mista,Assistenziali,2818731.6431118585,2818731.6431118585,14,14,14,Ente_050,50,4,12/2023,,,Nord,2023,12,Liguria
2024-12-24T22:39:20.605,Mista,Assistenziali,1233092.6177755073,1233092.6177755073,9,9,18,Ente_016,16,2,202301,Dato stimato,,Isole,2023,1,Friuli-Venezia Giulia
2024-07-18T00:40:45.818,Assistenziali,Assistenziali,3354807.4159387434,3354807.4159387434,12,12,12,Ente_051,51,4,202407,,,Sud,2024,7,Lombardia
2024-11-17T18:34:50.538,Netto,Netto,3833815.902540013,3833815.902540013,15,15,15,Ente_026,26,4,202311,,,,2023,11,Veneto
2024-07-12T06:47:59.213,Netto,Netto,4222885.210760126,4222885.210760126,14,14,14,Ente_050,50,3,202310,,,,2023,10,Molise
2024-03-22T11:48:26.073,Erariali,Erariali,1411347.9538271872,1411347.9538271872,2,2,2,Ente_031,31,2,202308,,,,2023,8,Valle d'Aosta
2024-08-21T23:33:16.060,Mista,Assistenziali,128911.668808495,128911.668808495,4,4,4,Ente_061,61,3,202406,,,Sud,2024,6,Veneto
17-06-24,Mista,Previdenziali,2550684.061314237,2550684.061314237,8,8,8,Ente_095,95,2,202405,,,Isole,2024,5,Lombardia
2024-05-31T22:20:10.542,Assistenziali,Assistenziali,4280536.9120538365,4280536.9120538365,2,2,2,Ente_035,35,3,10/2023,,,Sud,2023,10,Basilicata
2024-10-08T04:36:06.218,Mista,Assistenziali,1039898.864972429,1039898.864972429,19,19,19,Ente_068,68,1,202404,,,Isole,2024,4,Valle d'Aosta
2024-07-31T02:02:29.011,Previdenziali,Previdenziali,2106206.2401195737,2106206.2401195737,18,18,18,Ente_008,8,2,202301,,,,2023,1,Calabria
2024-10-22T00:52:33.813,Previdenziali,Previdenziali,1282847.2546893586,1282847.2546893586,6,6,6,Ente_070,70,1,202307,,,Sud,2023,7,Basilicata
2024-02-04T05:09:11.414,PREVIDENZIALI,Previdenziali,67799.89446812453,67799.89446812453,20,20,20,Ente_080,80,3,202411,,,Isole,2024,11,Marche
2024-07-27T09:13:58.031,Previdenziali,Previdenziali,4492721.958120291,4492721.958120291,16,16,16,Ente_016,16,5,202310,,,Nord,2023,10,Sicilia
2024-06-06T16:33:14.159,Netto,Erariali,676131.0803182488,676131.0803182488,1,1,1,Ente_049,49,1,202405,,,Sud,2024,5,Veneto
2024-06-12T18:31:48.236,ERARIALI,Erariali,3834068.8116517807,3834068.8116517807,9,9,4,Ente_078,78,5,202305,,,Centro,2023,5,Calabria
2024-11-26T06:01:15.738,Netto,Netto,1733669.555726511,3744015.5931556984,2,2,2,Ente_006,6,5,202412,,,,2024,12,Valle d'Aosta
2024/10/10,Assistenziali,Assistenziali,1389131.8626244194,1389131.8626244194,15,20,20,Ente_061,61,4,202309,,,Isole,2023,9,Piemonte
2024-06-17T05:14:16.828,Netto,Netto,4705203.403640337,4705203.403640337,19,19,19,Ente_082,82,2,202404,,,Centro,2024,4,Piemonte
2024-06-29T12:48:58.557,Previdenziali,Previdenziali,3286340.2342164717,3286340.2342164717,9,9,9,Ente_054,54,3,202412,,,Isole,2024,12,Puglia
2024-03-31T15:17:18.340,erariali,Erariali,3434926.386945457,3434926.386945457,9,9,9,Ente_054,54,5,202310,,,Nord,2023,10,Puglia
2024-09-30T06:57:28.457,Netto,Netto,3798504.9393507694,3798504.9393507694,5,5,5,Ente_096,96,1,202412,,,Centro,2024,12,Friuli-Venezia Giulia
2024-01-11T00:20:56.079,Mista,Assistenziali,1705325.7467772982,1705325.7467772982,4,4,4,Ente_044,44,1,202305,,,Centro,2023,5,Sicilia
2024-12-28T22:01:25.646,Erariali,Erariali,2818758.73899817,2818758.73899817,5,5,5,Ente_033,33,4,202303,,,Isole,2023,3,Friuli-Venezia Giulia
2024-04-01T23:59:05.771,Erariali,Erariali,1351846.4968903812,1351846.4968903812,12,12,12,Ente_032,32,4,202311,,,Nord,2023,11,Umbria
2024-01-01T00:15:17.986,Erariali,Erariali,4172873.035868868,4172873.035868868,1,1,1,Ente_079,79,3,202302,,,Isole,2023,2,Marche
2024-10-05T17:13:36.819,Mista,Netto,2996937.589114001,2996937.589114001,19,19,19,Ente_100,100,3,202409,,,Nord,2024,9,Valle d'Aosta
2024-06-04T11:38:39.758,Netto,Netto,1217790.723379547,1217790.723379547,9,9,9,Ente_026,26,1,202307,,,Isole,2023,7,Veneto
2024-10-03T22:33:42.472,PREVIDENZIALI,Previdenziali,4498892.273202569,4498892.273202569,12,12,12,Ente_095,95,5,202402,,,,2024,2,Toscana
2024-10-02T23:55:47.670,Previdenziali,Previdenziali,2904619.162418775,2904619.162418775,13,13,13,Ente_003,3,1,202405,,,Isole,2024,5,Piemonte
22.07.2023,Previdenziali,Previdenziali,2475657.485783808,2475657.485783808,20,20,20,Ente_100,100,5,202302,,,Isole,2023,2,Friuli-Venezia Giulia
2024-04-10T02:58:19.111,Assistenziali,Assistenziali,173403.44457340374,173403.44457340374,17,17,6,Ente_092,92,1,202303,,,Isole,2023,3,Umbria
08-02-23,Erariali,Erariali,4549100.2237979015,4549100.2237979015,3,3,3,Ente_094,94,3,202410,,,,2024,10,Lazio
2024-04-11T18:09:25.291,ERARIALI,Erariali,4761417.306240859,4761417.306240859,13,15,15,Ente_035,35,5,202305,,,Nord,2023,5,Marche
20-05-24,Previdenziali,Previdenziali,2813430.5405611815,2813430.5405611815,14,7,7,Ente_026,26,3,202407,,,Centro,2024,7,Umbria
2024-07-02T19:59:42.821,Erariali ,Erariali,2213124.254719172,2213124.254719172,4,4,4,Ente_071,71,3,202404,,,,2024,4,Molise
14-11-23,ERARIALI,Erariali,1798465.7649574468,1798465.7649574468,4,4,4,Ente_066,66,1,202405,,,Nord,2024,5,Toscana
2024-06-19T14:24:45.382,Erariali,Erariali,1340971.8646976424,1340971.8646976424,1,1,1,Ente_029,29,1,202405,,,Nord,2024,5,Sardegna
2024-10-08T15:43:09.016,Erariali,Erariali,2873072.159683227,2873072.159683227,6,6,6,Ente_045,45,4,202309,,,Centro,2023,9,Campania
2024-10-21T03:44:49.492,erariali,Erariali,641347.1700198123,641347.1700198123,11,11,14,Ente_021,21,3,202402,,,Nord,2024,2,Sicilia
2024-06-23T23:21:55.330,Assistenziali,Assistenziali,4595948.867617455,4595948.867617455,2,2,2,Ente_068,68,4,202412,,Sistema legacy,Isole,2024,12,Liguria
2024-10-10T17:43:13.925,Erariali,Erariali,880617.7315510463,880617.7315510463,19,19,19,Ente_100,100,2,202409,,,Sud,2024,9,Liguria
2023/09/20,erariali,Erariali,3727820.798455243,3727820.798455243,18,18,18,Ente_014,14,3,202309,,,Sud,2023,9,Marche
2024-03-16T23:49:52.872,Erariali,Erariali,1535131.974070889,1535131.974070889,20,20,20,Ente_070,70,4,202410,,,,2024,10,Lombardia
2024-01-17T00:40:22.485,Previdenziali,Previdenziali,1131129.3173157128,1131129.3173157128,16,16,16,Ente_083,83,2,202302,,,Sud,2023,2,Umbria
12-06-24,Netto,Previdenziali,2789788.027594544,2789788.027594544,3,3,3,Ente_061,61,3,202408,,,Nord,2024,8,Emilia-Romagna
2024-01-23T13:38:22.116,Da definire,Netto,3825859.780816366,3825859.780816366,1,1,1,Ente_010,10,3,202301,,,Centro,2023,1,Sardegna
10-09-23,Da definire,Previdenziali,3633956.608032633,3633956.608032633,2,2,2,Ente_007,7,2,202306,,,,2023,6,Abruzzo
2024-03-27T20:46:31.879,Erariali ,Erariali,1169547.9981351402,1169547.9981351402,13,13,13,Ente_062,49,1,202405,,,,2024,5,Sicilia
2024-10-22T01:50:45.114,Erariali,Erariali,1653181.248997735,1653181.248997735,14,14,14,Ente_090,90,2,202412,,,Sud,2024,12,Piemonte
2024-10-25T21:50:11.794,Erariali,Erariali,4344292.082818881,4344292.082818881,8,8,8,Ente_045,45,5,202404,,,Sud,2024,4,Umbria
2024-07-16T00:04:53.548,PREVIDENZIALI,Previdenziali,3616495.4788375236,3616495.4788375236,14,14,14,Ente_032,32,3,202302,,,Isole,2023,2,Veneto
2024-08-20T21:30:42.813,Netto,Netto,3563756.832857458,3563756.832857458,6,6,6,Ente_052,52,5,202404,,,Isole,2024,4,Toscana
2024-11-05T04:20:43.624,Erariali,Erariali,1345256.476583123,1345256.476583123,12,19,19,Ente_080,80,2,202406,,,Isole,2024,6,Lombardia
2024-07-23T20:06:15.546,Erariali,Assistenziali,3960229.5340645034,3960229.5340645034,4,9,9,Ente_025,18,1,202405,,,,2024,5,Campania
2024-01-21T09:16:09.643,Previdenziali,Previdenziali,1792730.5593667566,1792730.5593667566,9,9,9,Ente_088,88,5,202307,,,Isole,2023,7,Puglia
2024-06-20T11:39:09.335,Erariali,Erariali,"2007551,210276389960",2007551.21027639,7,7,7,Ente_041,41,4,202309,,,Sud,2023,9,Toscana
2024-11-24T20:46:04.335,Da definire,Netto,1438517.8839146297,1438517.8839146297,1,1,1,Ente_088,88,4,202312,,,Isole,2023,12,Abruzzo
2024-09-18T03:43:08.980,Previdenziali,Previdenziali,607829.8449491705,607829.8449491705,4,4,4,Ente_045,45,3,202403,,,,2024,3,Trentino-Alto Adige
16-02-23,Netto,Netto,2102547.421415995,2102547.421415995,6,6,6,Ente_002,2,3,202308,,,,2023,8,Calabria
10-02-24,Previdenziali,Previdenziali,85680.5701099206,85680.5701099206,11,11,11,Ente_004,93,1,202406,,,Sud,2024,6,Basilicata
2024-10-08T16:56:16.739,Erariali ,Erariali,2280095.2868968714,2280095.2868968714,8,8,18,Ente_090,90,1,202410,,,Sud,2024,10,Trentino-Alto Adige
23.07.2023,Previdenziali,Previdenziali,"3625307,184077661484",3625307.1840776615,13,13,13,Ente_010,10,4,202408,,,,2024,8,Sardegna
2024-04-07T01:32:49.121,Assistenziali,Assistenziali,4803764.418789611,4803764.418789611,9,9,9,Ente_097,97,1,202408,,,Isole,2024,8,Veneto
2024/11/25,ERARIALI,Erariali,393987.109685601,393987.109685601,19,19,19,Ente_100,47,4,202304,,,Nord,2023,4,Sicilia
2024-01-22T12:23:17.684,Previdenziali,Previdenziali,1407172.2301732998,1407172.2301732998,18,18,10,Ente_080,80,5,202301,,,Sud,2023,1,Calabria
2024-09-08T19:44:25.665,Da definire,Previdenziali,2471161.1270068893,2471161.1270068893,19,19,19,Ente_021,21,4,202401,,,Sud,2024,1,Campania
13.08.2023,Erariali,Erariali,852769.3555608797,852769.3555608797,5,5,5,Ente_005,5,1,202309,,,,2023,9,Liguria
2024-12-09T03:13:11.374,Previdenziali,Previdenziali,585025.781859447,585025.781859447,10,10,10,Ente_045,45,1,202302,,,Sud,2023,2,Puglia
2024-02-27T14:04:27.569,erariali,Erariali,"2262138,209147301968",2262138.209147302,15,15,15,Ente_048,48,4,202301,,,Nord,2023,1,Lazio
06.07.2023,Assistenziali,Assistenziali,2904071.913932142,2904071.913932142,8,8,8,Ente_006,6,2,202306,,,Centro,2023,6,Lombardia
2024-01-17T13:01:30.503,Erariali,Assistenziali,4101218.4250052646,4101218.4250052646,19,19,19,Ente_026,26,2,202410,,,Nord,2024,10,Umbria
2024-09-11T05:39:33.667,Netto,Netto,4989019.305549099,4989019.305549099,8,8,8,Ente_019,19,1,202403,,,Sud,2024,3,Umbria
2024-12-30T06:17:55.448,Erariali,Erariali,3871579.6291559367,3871579.6291559367,15,15,15,Ente_050,50,4,202406,,,Centro,2024,6,Liguria
2024-01-25T13:05:11.427,Erariali,Erariali,1107480.9193796348,1107480.9193796348,19,19,19,Ente_043,43,2,202312,,,Sud,2023,12,Veneto
2024-07-19T05:07:40.867,Assistenziali,Assistenziali,3740142.3657374764,3740142.3657374764,4,4,4,Ente_079,79,3,202302,,,Nord,2023,2,Sicilia
2024-03-13T14:01:11.426,Netto,Netto,2686230.9679710926,2686230.9679710926,3,3,3,Ente_023,23,5,202410,,,Nord,2024,10,Puglia
2024-07-29T09:09:45.420,Mista,Previdenziali,2254597.068941491,2254597.068941491,5,5,5,Ente_041,41,5,202303,,,,2023,3,Calabria
2024-11-16T03:40:13.321,Previdenziali,Previdenziali,4678706.741042441,4678706.741042441,12,12,12,Ente_083,27,4,202304,,,Sud,2023,4,Veneto
07.06.2023,Previdenziali,Previdenziali,3510760.842011388,3510760.842011388,16,16,16,Ente_014,14,2,202411,,,Centro,2024,11,Trentino-Alto Adige
2024-09-19T16:36:15.679,Assistenziali,Assistenziali,3408783.674646246,3408783.674646246,8,8,8,Ente_018,18,4,202401,,,Nord,2024,1,Liguria
2024-12-10T23:08:03.165,erariali,Erariali,59768.06767327345,59768.06767327345,20,20,20,Ente_021,21,1,202305,Verifica manuale,,Sud,2023,5,Campania
2024-10-23T22:04:35.596,Erariali,Erariali,4325492.385407535,4325492.385407535,18,18,18,Ente_089,89,1,202401,,,Sud,2024,1,Veneto
14.02.2023,Erariali,Erariali,3966709.086574145,3966709.086574145,12,12,12,Ente_067,67,3,01/2023,,,Isole,2023,1,Liguria
2024-01-06T02:03:59.648,Erariali,Erariali,1495410.4477742824,1495410.4477742824,5,5,5,Ente_081,81,1,202411,,,Nord,2024,11,Campania
2024-06-07T01:36:45.460,erariali,Erariali,1461274.949120537,1461274.949120537,8,8,8,Ente_015,15,4,202409,,,Centro,2024,9,Veneto
12.04.2023,Mista,Netto,268338.82179944834,268338.82179944834,8,8,8,Ente_014,14,5,202406,,,,2024,6,Umbria
10.05.2023,Da definire,Netto,255231.2622196571,255231.2622196571,1,1,1,Ente_099,99,5,202306,,,Centro,2023,6,Toscana
2024-01-15T15:08:54.463,Mista,Assistenziali,3343303.97 EUR,3343303.972794945,8,8,8,Ente_036,36,2,202304,,,Sud,2023,4,Sicilia
2024-03-19T07:52:47.911,PREVIDENZIALI,Previdenziali,932001.8269259892,932001.8269259892,19,19,19,Ente_015,15,1,202304,,,,2023,4,Lazio
2024/08/27,Previdenziali,Previdenziali,4617815.701342914,4617815.701342914,18,18,18,Ente_086,86,2,202305,,,Nord,2023,5,Lazio
2024-06-12T02:18:22.001,Erariali,Erariali,4212179.735696738,4212179.735696738,20,20,20,Ente_077,77,1,202301,,,Isole,2023,1,Friuli-Venezia Giulia
2024-07-06T05:20:55.617,Previdenziali,Previdenziali,1745076.9150008864,1745076.9150008864,10,10,10,Ente_016,16,5,202310,,,Sud,2023,10,Trentino-Alto Adige
2024-03-07T15:58:39.363,Mista,Previdenziali,1900962.690510365,1900962.690510365,8,6,6,Ente_017,17,5,202308,,,Nord,2023,8,Trentino-Alto Adige
01-11-24,Previdenziali,Previdenziali,1637055.5277130483,1637055.5277130483,13,13,13,Ente_081,81,3,202409,,,Isole,2024,9,Liguria
2024-05-31T16:05:08.426,Previdenziali,Previdenziali,462882.17104560474,462882.17104560474,5,5,5,Ente_006,79,5,202410,,,,2024,10,Lombardia
2024-06-07T23:52:54.637,Erariali,Erariali,158119.3580934395,158119.3580934395,11,11,11,Ente_037,37,1,202405,,,Centro,2024,5,Marche
2024-09-18T22:48:55.169,Previdenziali,Previdenziali,2261213.6585411467,2261213.6585411467,8,8,8,Ente_028,23,5,202405,,,Isole,2024,5,Calabria
2024-03-29T00:38:23.204,ERARIALI,Erariali,4715257.532342981,4715257.532342981,19,19,19,Ente_088,88,5,202308,,,Isole,2023,8,Basilicata
2024-10-13T14:17:34.824,ERARIALI,Erariali,4586329.354774857,4586329.354774857,19,19,19,Ente_072,72,5,202402,,,Isole,2024,2,Lazio
2024-01-11T23:07:52.336,Mista,Previdenziali,4049383.866865701,4049383.866865701,9,9,9,Ente_024,24,4,202409,,,,2024,9,Toscana
2024-09-08T01:21:38.998,Erariali,Erariali,3143346.0422875807,3143346.0422875807,16,16,16,Ente_068,68,2,202404,,,Centro,2024,4,Emilia-Romagna
2024-09-17T12:08:18.471,PREVIDENZIALI,Previdenziali,4281255.811050553,4281255.811050553,12,12,12,Ente_096,96,4,202312,,,Sud,2023,12,Lombardia
2024-11-23T12:23:47.194,Erariali,Erariali,2575827.520140089,2575827.520140089,4,4,4,Ente_067,67,3,202309,,,Sud,2023,9,Veneto
26-08-23,Mista,Assistenziali,901620.504970138,901620.504970138,4,4,4,Ente_038,38,1,202304,,,Centro,2023,4,Sardegna
08-01-24,Previdenziali,Previdenziali,3421167.5685983696,3421167.5685983696,12,12,12,Ente_058,58,4,202304,,,,2023,4,Sardegna
2024-07-03T12:21:36.274,Assistenziali,Assistenziali,4603309.529857298,4603309.529857298,14,14,14,Ente_088,88,1,202409,,,Centro,2024,9,Marche
2024-09-27T13:47:26.006,Erariali,Erariali,99005.88193132819,99005.88193132819,16,16,16,Ente_091,91,3,202406,,,Sud,2024,6,Emilia-Romagna
2024/05/25,Netto,Netto,1257968.8169874458,1257968.8169874458,12,12,12,Ente_023,23,2,202409,,,Nord,2024,9,Marche
26-12-23,Mista,Erariali,1327925.518165086,1327925.518165086,15,15,15,Ente_085,85,1,202405,,,Centro,2024,5,Toscana
20.09.2023,Erariali,Erariali,496098.6535426883,496098.6535426883,1,1,1,Ente_020,52,2,202404,,,,2024,4,Marche
2024-07-21T10:05:59.615,Erariali,Erariali,1128245.6127713483,1128245.6127713483,8,8,8,Ente_067,67,3,202309,,,Sud,2023,9,Lombardia
04-10-24,erariali,Erariali,1920526.4074791826,1920526.4074791826,3,3,3,Ente_083,83,2,202404,,,,2024,4,Sicilia
2024-06-29T20:13:18.849,Erariali,Erariali,4699237.288816772,4699237.288816772,12,12,12,Ente_040,40,3,202411,,,Sud,2024,11,Campania
2024-05-02T23:38:28.572,Erariali,Erariali,4301468.579864855,4301468.579864855,6,6,6,Ente_100,100,5,202302,,,Isole,2023,2,Emilia-Romagna
2024-05-25T23:53:17.598,Netto,Netto,4730085.115088821,4730085.115088821,9,9,9,Ente_001,1,3,202306,,,Nord,2023,6,Lazio
2024-12-21T15:06:59.769,Erariali,Erariali,603738.3118349737,2022316.2001573085,20,20,20,Ente_021,21,3,202412,,,Nord,2024,12,Toscana
2024-07-05T18:22:51.177,Netto,Netto,141214.2596346641,141214.2596346641,20,20,13,Ente_050,50,2,202406,,,Sud,2024,6,Campania
2024-08-12T12:26:14.241,Da definire,Assistenziali,550305.938891114,550305.938891114,6,6,13,Ente_010,10,1,202305,,,Sud,2023,5,Liguria
